Flow_ID,Protocol,Packet_Size,Time_Diff,Timestamp,App_Label
582,TCP,86,5.0067901611328125e-06,1740741608.52694,chrome
582,TCP,1294,0.00011491775512695312,1740741608.527055,chrome
582,TCP,86,4.0531158447265625e-06,1740741608.527059,chrome
582,TCP,6126,0.00011491775512695312,1740741608.527174,chrome
582,TCP,86,5.9604644775390625e-06,1740741608.52718,chrome
582,TCP,3710,0.0004229545593261719,1740741608.527603,chrome
582,TCP,86,7.152557373046875e-06,1740741608.52761,chrome
582,TCP,4918,0.00013303756713867188,1740741608.527743,chrome
582,TCP,86,5.9604644775390625e-06,1740741608.527749,chrome
582,TCP,4918,0.0004639625549316406,1740741608.528213,chrome
